Paragraph ID,Sentence Index,English Sentence,Chinese Sentence
chap1_para352,11,"An arrow from the actuators points to the block labeled, Environment, which is outside the agent block.",
chap1_para352,12,An arrow from the environment block points to the sensors in the agent block.,
chap1_para352,13,An arrow from the sensors points back to the first block.,
chap1_para353,1,Figure 2.,在这种情况下，智能体确实是理性的，它的预期性能至少与任何其他智能体一样。
chap1_para353,2,5Examples of agent types and their PEAS descriptions.,
chap1_para354,1,2.,显而易见，同一个智能体在不同的情况下可能会变得不理性。
chap1_para354,2,3.,例如，一旦清除了所有灰尘，该智能体将会毫无必要地反复来回；如果性能度量考虑对每个动作罚1分，那么智能体的表现就会很差。
chap1_para354,3,2Properties of task environments,在确定所有方格都干净的情况下，一个更好的智能体不会做任何事情。
chap1_para354,4,,如果干净的方格可能再次变脏，智能体应该偶尔检查，并在必要时重新清理。
chap1_para354,5,,如果环境的地理信息是未知的，智能体则需要对其进行探索（explore）。
chap1_para354,6,,习题2.VACR要求在这些情况下设计智能体。
chap1_para355,1,The range of task environments that might arise in AI is obviously vast.,2.2.3　全知、学习和自主
chap1_para355,2,"We can, however, identify a fairly small number of dimensions along which task environments can be categorized.",
chap1_para355,3,"These dimensions determine, to a large extent, the appropriate agent design and the applicability of each of the principal families of techniques for agent implementation.",
chap1_para355,4,"First we list the dimensions, then we analyze several task environments to illustrate the ideas.",
chap1_para355,5,The definitions here are informal; later chapters provide more precise statements and examples of each kind of environment.,
chap1_para356,1,,我们需要仔细区分理性和全知（omniscience）。
chap1_para356,2,,全知的智能体能预知其行动的实际结果，并能据此采取行动，但在现实中，全知是不可能的。
chap1_para356,3,,考虑这样一个例子：有一天我正沿着香榭丽舍大街散步，我看到街对面的一位老朋友。
chap1_para356,4,,附近没有车流，我也没有别的事要做，所以理性上，我会开始过马路。
chap1_para356,5,,与此同时，在 10千米的高空，一架飞过的客机上有一扇货舱门脱落下来[3]，在我到达马路对面之前，我就被压扁了。
chap1_para356,6,,我过马路是不理性的吗？
chap1_para356,7,,我的讣告上不太可能写“试图过马路的白痴”。
chap1_para358,1,,[3]　参见N. Henderson，“波音747大型喷气式飞机迫切需要新门锁”，华盛顿邮报，1989年8月24日。
chap1_para359,1,,这个例子表明，理性不等同于完美。
chap1_para359,2,,理性使期望性能最大化，而完美使实际性能最大化。
chap1_para359,3,,不要求完美不仅仅是对智能体公平的问题。
chap1_para359,4,,关键是，如果我们期望一个智能体做事后证明是最好的行动，就不可能设计一个符合规范的智能体，除非我们改进占卜水晶球或时间机器的性能。
chap1_para36,1,"For these reasons, the rational-agent approach to AI has prevailed throughout most of the field’s history. In the early decades, rational agents were built on logical foundations and formed definite plans to achieve specific goals. Later, methods based on probability theory and machine learning allowed the creation of agents that could make decisions under uncertainty to attain the best expected outcome. In a nutshell, AI has focused on the study and construction of agents that do the right thing. What counts as the right thing is defined by the objective that we provide to the agent. This general paradigm is so pervasive that we might call it the standard model. It prevails not only in AI, but also in control theory, where a controller minimizes a cost function; in operations research, where a policy maximizes a sum of rewards; in statistics, where a decision rule minimizes a loss function; and in economics, where a decision maker maximizes utility or some measure of social welfare.",智能体（agent）就是某种能够采取行动的东西（agent来自拉丁语agere，意为“做”）。
chap1_para36,2,,当然，所有计算机程序都可以完成一些任务，但我们期望计算机智能体能够完成更多的任务：自主运行、感知环境、长期持续存在、适应变化以及制定和实现目标。
chap1_para36,3,,理性智能体（rational agent）需要为取得最佳结果或在存在不确定性时取得最佳期望结果而采取行动。
